sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;7;Session genius.core.session.Session@4b7f1cc0 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.BayesianAgent, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;54;Session genius.core.session.Session@3132f2f9 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.BayesianAgent, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;BayesianAgent;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
0.584;61;;60rounds;No;No;2;0.00000;0.00000;1.30024;1.62469;0.00000;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@391;TimeDependentAgentBoulware@392;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@393;RandomBidderExample40@394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
;56;Session genius.core.session.Session@710aa00f failed: Failed to execute protocol: null:[C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.TimeDependentAgentBoulware, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;RandomBidderExample40;TimeDependentAgentBoulware;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;17;Session genius.core.session.Session@1ffba1f6 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.TimeDependentAgentBoulware, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;TimeDependentAgentBoulware;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;50;Session genius.core.session.Session@325a9172 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
0.681;61;;60rounds;No;No;3;0.00000;0.00000;1.30024;1.62469;0.00000;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@407;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@408;RandomBidderExample40@409;RandomBidderExample40@410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
0.506;57;;60rounds;Yes;No;4;0.56113;1.00000;0.00000;0.53425;2.77226;RandomBidderExample40@411;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@412;RandomBidderExample40@413;RandomBidderExample40@414;0.5611332652759722;1.0;0.5682688664001428;0.6428534781099038;0.5611332652759722;1.0;0.5682688664001428;0.6428534781099038;0.5611332652759722;1.0;0.5682688664001428;0.4196817162702773;0.0;0.0;0.0;0.0;0.5611332652759722;1.0;0.5682688664001428;0.6428534781099038;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
;57;Session genius.core.session.Session@412dee93 failed: Failed to execute protocol: null:[agents.BayesianAgent, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;57;Session genius.core.session.Session@326b6450 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
0.445;56;;60rounds;Yes;No;4;0.48987;1.00000;0.00000;0.61613;2.79875;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@423;RandomBidderExample40@424;RandomBidderExample40@425;RandomBidderExample40@426;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;1.0;0.6502542525778785;0.4898731093058377;0.44560161779575325;0.0;0.0;0.0;0.0;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
0.273;56;;60rounds;Yes;No;4;0.47162;0.64571;0.27155;0.57583;2.20429;RandomBidderExample40@427;RandomBidderExample40@428;RandomBidderExample40@429;RandomBidderExample40@430;0.4759401301968349;0.6457085132368695;0.4716171007218418;0.6110275302840511;0.4759401301968349;0.6457085132368695;0.4716171007218418;0.6110275302840511;0.4759401301968349;0.6457085132368695;0.4716171007218418;0.4135949995403989;0.0;0.0;0.0;0.0;0.4759401301968349;0.6457085132368695;0.4716171007218418;0.6110275302840511;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
1.121;56;;60rounds;Yes;No;4;0.50805;0.70089;0.17292;0.47200;2.46725;BayesianAgent@431;RandomBidderExample40@432;RandomBidderExample40@433;RandomBidderExample40@434;0.574366375374002;0.683944647154108;0.5080511368894293;0.7008907934257806;0.574366375374002;0.683944647154108;0.5080511368894293;0.7008907934257806;0.0;0.683944647154108;0.5080511368894293;0.4862487360970677;0.0;0.0;0.0;0.0;0.574366375374002;0.683944647154108;0.5080511368894293;0.7008907934257806;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
0.237;56;;60rounds;Yes;No;4;0.27516;1.00000;0.00000;0.50020;2.63286;TimeDependentAgentBoulware@435;RandomBidderExample40@436;RandomBidderExample40@437;RandomBidderExample40@438;0.6345910133049522;0.2751582272018297;0.9999999999999999;0.7231145027728251;0.6345910133049522;0.2751582272018297;0.9999999999999999;0.7231145027728251;0.0;0.2751582272018297;0.9999999999999999;0.4026932622483683;0.0;0.0;0.0;0.0;0.6345910133049522;0.2751582272018297;0.9999999999999999;0.7231145027728251;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
1.664;61;;60rounds;No;No;3;0.00000;0.00000;1.30024;1.62469;0.00000;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@439;BayesianAgent@440;RandomBidderExample40@441;RandomBidderExample40@442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
;56;Session genius.core.session.Session@306683dc failed: Failed to execute protocol: null:[C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;RandomBidderExample40;BayesianAgent;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;5;Session genius.core.session.Session@21766ac7 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;53;Session genius.core.session.Session@11048293 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;BayesianAgent;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
0.510;56;;60rounds;Yes;No;4;0.48987;1.00000;0.00000;0.61613;2.79875;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@455;TimeDependentAgentBoulware@456;RandomBidderExample40@457;RandomBidderExample40@458;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;1.0;0.0;0.4898731093058377;0.44560161779575325;0.0;0.0;0.0;0.0;1.0;0.6502542525778785;0.4898731093058377;0.6586239351619381;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
;56;Session genius.core.session.Session@741c5ad5 failed: Failed to execute protocol: null:[C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.TimeDependentAgentBoulware, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;RandomBidderExample40;TimeDependentAgentBoulware;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;18;Session genius.core.session.Session@741c2696 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.TimeDependentAgentBoulware, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;TimeDependentAgentBoulware;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;54;Session genius.core.session.Session@151ce048 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomBidderExample40;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
1.816;61;;60rounds;No;No;2;0.00000;0.00000;1.30024;1.62469;0.00000;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@471;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@472;BayesianAgent@473;RandomBidderExample40@474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
1.729;61;;60rounds;No;No;2;0.00000;0.00000;1.30024;1.62469;0.00000;RandomBidderExample40@475;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t@476;BayesianAgent@477;RandomBidderExample40@478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party5_utility.xml;party8_utility.xml;party1_utility_u20.xml
;57;Session genius.core.session.Session@535accd failed: Failed to execute protocol: null:[agents.BayesianAgent, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;BayesianAgent;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;57;Session genius.core.session.Session@2c73920c failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;BayesianAgent;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;56;Session genius.core.session.Session@3b66da29 failed: Failed to execute protocol: null:[boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.bilateralexamples.Group7_BS-negotiator.boaframework.acceptanceconditions.anac2012.AC_TheNegotiatorReloaded_bd_b_ad_t_c_a-negotiator.boaframework.opponentmodel.PerfectIAMhagglerBayesianModel-negotiator.boaframework.omstrategy.BestBid_t;RandomBidderExample40;BayesianAgent;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;56;Session genius.core.session.Session@437d7711 failed: Failed to execute protocol: null:[C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;RandomBidderExample40;RandomBidderExample40;BayesianAgent;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
;56;Session genius.core.session.Session@402121fe failed: Failed to execute protocol: null:[agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class, agents.BayesianAgent, C:\Users\Gustavo Luchetti\Documents\Git Repos\uu-mas-agent\out\production\uu-mas-agent\bilateralexamples\RandomBidderExample40.class];60rounds;No;;0;;;;;;BayesianAgent;RandomBidderExample40;BayesianAgent;RandomBidderExample40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party2_utility;party5_utility;party8_utility;party1_utility_u20
